system:index,date,.geo
20250912T004516_20250913T164254,2025-09-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250912T022646_20250913T181634,2025-09-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250912T040815_20250913T201336,2025-09-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250912T054944_20250913T215538,2025-09-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250912T073114_20250913T235852,2025-09-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250912T091243_20250914T013818,2025-09-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250912T105413_20250914T031548,2025-09-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250912T123542_20250914T050228,2025-09-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250912T141711_20250914T063041,2025-09-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250912T155841_20250914T080848,2025-09-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250912T174010_20250914T094629,2025-09-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250912T192140_20250914T114013,2025-09-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250912T210309_20250914T131702,2025-09-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250912T224439_20250914T144837,2025-09-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250913T002608_20250914T161832,2025-09-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250913T020737_20250914T182957,2025-09-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250913T034907_20250914T195218,2025-09-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250913T071206_20250914T233401,2025-09-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250913T085335_20250915T011517,2025-09-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250913T103505_20250915T025018,2025-09-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250913T121634_20250915T044958,2025-09-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250913T135803_20250915T060938,2025-09-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250913T153933_20250915T074720,2025-09-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250913T172102_20250915T092042,2025-09-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250913T190231_20250915T111950,2025-09-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250913T204401_20250915T130532,2025-09-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250913T222530_20250915T142647,2025-09-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250914T000700_20250915T155813,2025-09-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250914T014829_20250915T173553,2025-09-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250914T032959_20250915T193203,2025-09-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250914T051128_20250915T211755,2025-09-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250914T065257_20250915T232035,2025-09-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250914T083427_20250916T005324,2025-09-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250914T101556_20250916T023323,2025-09-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250914T115726_20250916T041946,2025-09-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250914T133855_20250916T060549,2025-09-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250914T152024_20250916T072308,2025-09-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250914T170154_20250916T091003,2025-09-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250914T184323_20250916T110147,2025-09-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250914T202453_20250916T124056,2025-09-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250914T220622_20250916T140651,2025-09-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250914T234751_20250916T153419,2025-09-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250915T012921_20250916T172413,2025-09-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250915T031050_20250916T190646,2025-09-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250915T045220_20250916T211424,2025-09-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250915T063349_20250916T225526,2025-09-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250915T081518_20250917T003306,2025-09-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250915T095648_20250917T021218,2025-09-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250915T113817_20250917T040805,2025-09-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250915T131947_20250917T055449,2025-09-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250915T150116_20250917T070545,2025-09-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250915T164245_20250917T085557,2025-09-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250915T182415_20250917T104529,2025-09-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250915T200544_20250917T122144,2025-09-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250915T214714_20250917T133848,2025-09-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250915T232843_20250917T152439,2025-09-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250916T011013_20250917T165824,2025-09-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250916T025142_20250917T183555,2025-09-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250916T043311_20250917T205118,2025-09-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250916T061441_20250917T223150,2025-09-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250916T075610_20250918T002039,2025-09-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250916T093740_20250918T020152,2025-09-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250916T111909_20250918T035444,2025-09-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250916T130038_20250918T053626,2025-09-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250916T144208_20250918T065100,2025-09-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250916T180507_20250918T102838,2025-09-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250916T194636_20250918T120630,2025-09-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250916T212805_20250918T133101,2025-09-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250916T230935_20250918T151035,2025-09-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250917T005104_20250918T164052,2025-09-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250917T023234_20250918T181844,2025-09-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250917T041403_20250918T202939,2025-09-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250917T055532_20250918T220729,2025-09-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250917T073702_20250919T000254,2025-09-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250917T091831_20250919T014222,2025-09-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250917T110001_20250919T033545,2025-09-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250917T124130_20250919T051214,2025-09-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250917T142259_20250919T063331,2025-09-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250917T160429_20250919T080946,2025-09-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250917T174558_20250919T101051,2025-09-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250917T192728_20250919T115745,2025-09-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250917T210857_20250919T131030,2025-09-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250917T225026_20250919T144622,2025-09-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250918T003156_20250919T163008,2025-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250918T021325_20250919T180108,2025-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250918T035455_20250919T195951,2025-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250918T053624_20250919T215613,2025-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250918T071753_20250919T234753,2025-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250918T085923_20250920T011211,2025-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250918T104052_20250920T031434,2025-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250918T122222_20250920T045450,2025-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250918T140351_20250920T060340,2025-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250918T154520_20250920T074957,2025-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250918T172650_20250920T094419,2025-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250918T190819_20250920T113450,2025-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250918T204949_20250920T130305,2025-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250918T223118_20250920T143624,2025-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250919T001247_20250920T160952,2025-09-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250919T015417_20250920T174352,2025-09-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250919T033546_20250920T193952,2025-09-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250919T051715_20250920T213923,2025-09-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250919T065845_20250920T232139,2025-09-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250919T084014_20250921T010159,2025-09-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250919T102144_20250921T024735,2025-09-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250919T120313_20250921T043518,2025-09-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250919T134443_20250921T054549,2025-09-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250919T152612_20250921T072856,2025-09-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250919T170741_20250921T092150,2025-09-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250919T184911_20250921T110729,2025-09-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250919T203040_20250921T124325,2025-09-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250919T221210_20250921T143011,2025-09-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250919T235339_20250921T155110,2025-09-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250920T013508_20250921T172203,2025-09-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250920T031638_20250921T191759,2025-09-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250920T045807_20250921T212131,2025-09-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250920T063936_20250921T225911,2025-09-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250920T082106_20250922T003542,2025-09-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250920T100235_20250922T023915,2025-09-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250920T114405_20250922T041320,2025-09-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250920T132534_20250922T052955,2025-09-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250920T150703_20250922T070804,2025-09-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250920T164833_20250922T090039,2025-09-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250920T183002_20250922T105008,2025-09-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250920T201132_20250922T123020,2025-09-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250920T215301_20250922T140504,2025-09-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250920T233430_20250922T153515,2025-09-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250921T011600_20250922T171151,2025-09-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250921T025729_20250924T095243,2025-09-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250921T043858_20250924T102011,2025-09-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250921T062028_20250924T102059,2025-09-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250921T080157_20250924T101133,2025-09-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250921T094327_20250924T103801,2025-09-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250921T112456_20250924T103333,2025-09-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250921T130626_20250924T102215,2025-09-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250921T144755_20250924T100452,2025-09-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250921T162924_20250924T101204,2025-09-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250921T181054_20250924T164615,2025-09-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250921T195223_20250924T102515,2025-09-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250921T213352_20250924T093008,2025-09-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250922T005651_20250924T101048,2025-09-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250922T023821_20250924T100635,2025-09-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250922T041950_20250924T190959,2025-09-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250922T060119_20250924T102341,2025-09-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250922T074249_20250924T212930,2025-09-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250922T092418_20250924T212126,2025-09-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250922T110548_20250924T212444,2025-09-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250922T124717_20250924T234654,2025-09-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250922T142846_20250924T232411,2025-09-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250922T161016_20250924T235506,2025-09-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250922T175145_20250924T235417,2025-09-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250922T193314_20250925T034918,2025-09-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250922T211444_20250925T055451,2025-09-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250922T225613_20250925T055704,2025-09-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250923T003743_20250925T074000,2025-09-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250923T021912_20250925T074511,2025-09-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250923T040041_20250925T075013,2025-09-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250923T054211_20250925T075256,2025-09-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250923T072340_20250925T080717,2025-09-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250923T090510_20250925T124017,2025-09-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250923T104639_20250925T133632,2025-09-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250923T122808_20250925T133728,2025-09-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250923T140938_20250925T135716,2025-09-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250923T155107_20250925T124415,2025-09-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250923T173236_20250925T134727,2025-09-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250923T191406_20250925T171420,2025-09-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250923T205535_20250925T171811,2025-09-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250923T223705_20250925T205712,2025-09-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250924T001834_20250925T211851,2025-09-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250924T020003_20250925T212341,2025-09-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250924T034133_20250925T221516,2025-09-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250924T052302_20250925T221615,2025-09-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250924T070431_20250925T233252,2025-09-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250924T084601_20250926T020550,2025-09-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250924T102730_20250926T030636,2025-09-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250924T120900_20250926T043410,2025-09-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250924T135029_20250926T060758,2025-09-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250924T153158_20250926T073913,2025-09-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250924T171328_20250926T093025,2025-09-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250924T185457_20250926T110446,2025-09-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250924T203626_20250926T124109,2025-09-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250924T221756_20250926T142326,2025-09-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250924T235925_20250926T160224,2025-09-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250925T014055_20250926T173357,2025-09-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250925T032224_20250926T192631,2025-09-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250925T050353_20250926T211555,2025-09-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250925T064523_20250926T230357,2025-09-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250925T082652_20250927T005015,2025-09-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250925T100822_20250927T023916,2025-09-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250925T114951_20250927T042206,2025-09-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250925T133120_20250927T055638,2025-09-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250925T151250_20250927T072257,2025-09-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250925T165419_20250927T090100,2025-09-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250925T183548_20250927T104856,2025-09-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250925T201718_20250927T123056,2025-09-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250925T215847_20250927T141318,2025-09-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250925T234017_20250927T154637,2025-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250926T012146_20250927T170648,2025-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250926T030315_20250927T190418,2025-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250926T044444_20250927T205938,2025-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250926T062614_20250927T223528,2025-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250926T080743_20250928T002559,2025-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250926T094913_20250928T021758,2025-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250926T113042_20250928T040240,2025-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250926T131212_20250928T054832,2025-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250926T145341_20250928T065827,2025-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250926T163510_20250928T085106,2025-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250926T181639_20250928T102539,2025-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250926T195809_20250928T121614,2025-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250926T213938_20250928T135323,2025-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250926T232108_20250928T154038,2025-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250927T010237_20250928T165030,2025-09-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250927T024406_20250928T183249,2025-09-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250927T042536_20250928T203914,2025-09-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250927T060705_20250928T221952,2025-09-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250927T074834_20250929T001241,2025-09-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250927T093004_20250929T015038,2025-09-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250927T111133_20250929T035035,2025-09-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250927T125303_20250929T053742,2025-09-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250927T143432_20250929T064820,2025-09-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250927T161601_20250929T082847,2025-09-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250927T175731_20250929T100804,2025-09-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250927T193900_20250929T120053,2025-09-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250927T212029_20250929T133704,2025-09-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250927T230159_20250929T151828,2025-09-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250928T004328_20250929T163812,2025-09-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250928T022458_20250929T181342,2025-09-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250928T040627_20250929T201732,2025-09-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250928T054756_20250929T220427,2025-09-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250928T072926_20250929T234932,2025-09-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250928T091055_20250930T013921,2025-09-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250928T105225_20250930T032500,2025-09-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250928T123354_20250930T051302,2025-09-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250928T141523_20250930T062535,2025-09-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250928T155652_20250930T080225,2025-09-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250928T173822_20250930T094146,2025-09-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250928T191951_20250930T113705,2025-09-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250928T210121_20250930T130820,2025-09-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250928T224250_20250930T145630,2025-09-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250929T002419_20250930T162228,2025-09-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250929T020549_20250930T175104,2025-09-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250929T034718_20250930T195333,2025-09-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250929T052847_20250930T213804,2025-09-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250929T071017_20250930T232505,2025-09-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250929T085146_20251001T011359,2025-09-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250929T103316_20251001T030103,2025-09-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250929T121445_20251001T044607,2025-09-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250929T135614_20251001T062200,2025-09-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250929T153744_20251001T074158,2025-09-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250929T171913_20251001T091415,2025-09-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250929T190042_20251001T111137,2025-09-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250929T204212_20251001T124344,2025-09-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250929T222341_20251001T143449,2025-09-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250930T000510_20251001T155957,2025-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250930T014640_20251001T172749,2025-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250930T032809_20251001T193359,2025-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250930T050938_20251001T211618,2025-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250930T065108_20251001T231058,2025-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250930T083237_20251002T005643,2025-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250930T101407_20251002T024428,2025-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250930T115536_20251002T041625,2025-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250930T133705_20251002T060509,2025-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250930T151835_20251002T072425,2025-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250930T170004_20251002T085201,2025-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250930T184133_20251002T110849,2025-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250930T202303_20251002T122424,2025-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250930T220432_20251002T141332,2025-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250930T234601_20251002T153952,2025-10-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20251001T012731_20251002T171145,2025-10-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20251001T030900_20251002T191108,2025-10-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20251001T045029_20251002T210116,2025-10-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20251001T063159_20251002T225049,2025-10-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20251001T081328_20251003T003841,2025-10-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20251001T095458_20251003T022551,2025-10-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20251001T113627_20251003T035906,2025-10-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20251001T131756_20251003T054436,2025-10-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20251001T145926_20251003T065801,2025-10-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20251001T164055_20251003T085346,2025-10-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20251001T182224_20251003T171143,2025-10-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20251001T200354_20251003T165837,2025-10-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20251001T214523_20251003T165436,2025-10-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20251001T232652_20251003T164821,2025-10-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20251002T010822_20251003T170402,2025-10-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20251002T024951_20251003T184814,2025-10-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20251002T043120_20251003T204130,2025-10-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20251002T061250_20251003T230228,2025-10-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20251002T075419_20251004T003111,2025-10-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20251002T093548_20251004T020546,2025-10-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20251002T111718_20251004T034429,2025-10-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20251002T125847_20251004T052509,2025-10-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20251002T144016_20251004T063844,2025-10-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20251002T162146_20251004T082603,2025-10-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
